City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
380,Almaty,KZ,2022-01-30 19:41:41,43.25,76.95,21.11,93,40,4.47
381,Channel-Port Aux Basques,CA,2022-01-30 19:45:01,47.5702,-59.1367,25.11,79,100,34.23
382,Mananjary,MG,2022-01-30 19:45:02,-21.2167,48.3333,74.46,77,0,1.52
383,Madawaska,US,2022-01-30 19:45:02,47.3561,-68.3288,17.65,57,40,9.22
384,Taltal,CL,2022-01-30 19:45:02,-25.4,-70.4833,68.34,71,32,7.61
385,Bilma,NE,2022-01-30 19:45:03,18.6853,12.9164,61.75,15,0,15.3
386,Kolosovka,RU,2022-01-30 19:45:03,56.4678,73.611,6.01,97,88,6.44
387,Asyut,EG,2022-01-30 19:45:03,27.181,31.1837,53.78,45,3,6.89
388,Atbasar,KZ,2022-01-30 19:45:04,51.8,68.3333,11.95,95,100,11.79
389,Barcelos,PT,2022-01-30 19:40:53,41.5388,-8.6151,57.85,63,1,3.98
390,Praia,CV,2022-01-30 19:42:53,14.9215,-23.5087,70.34,68,75,19.57
391,Key West,US,2022-01-30 19:45:04,24.5557,-81.7826,62.6,42,0,12.66
392,Aliganj,IN,2022-01-30 19:45:05,27.5,79.1833,54.43,65,0,4.99
393,Zinder,NE,2022-01-30 19:45:05,13.8072,8.9881,64.53,12,8,12.39
394,Vigrestad,NO,2022-01-30 19:45:05,58.5667,5.7,36.59,63,100,1.41
395,Beirut,LB,2022-01-30 19:45:06,33.8889,35.4944,52.54,58,100,5.75
396,Osterholz-Scharmbeck,DE,2022-01-30 19:45:06,53.2333,8.8,39.65,82,100,1.99
397,Valparaiso,CL,2022-01-30 19:45:06,-33.0393,-71.6273,71.24,66,0,11.5
398,Camacha,PT,2022-01-30 19:45:07,33.0833,-16.3333,61.56,82,40,18.41
399,Bulaevo,KZ,2022-01-30 19:45:07,54.9056,70.4439,12.47,92,100,9.24
400,Wladyslawowo,PL,2022-01-30 19:45:07,54.7909,18.4009,38.93,68,100,30.44
401,Paratinga,BR,2022-01-30 19:45:08,-12.6906,-43.1842,81.05,73,48,0.89
402,Bartica,GY,2022-01-30 19:45:08,6.4,-58.6167,80.92,62,81,4.45
403,Ceres,US,2022-01-30 19:45:08,37.5949,-120.9577,60.67,66,0,5.75
404,Sahy,SK,2022-01-30 19:45:09,48.0741,18.9495,43.92,72,86,25.66
405,Port-Cartier,CA,2022-01-30 19:44:45,50.0334,-66.8654,8.82,73,97,13.71
406,Verkhnyaya Inta,RU,2022-01-30 19:45:09,65.9811,60.3094,-0.4,91,99,4.68
407,Taoudenni,ML,2022-01-30 19:45:09,22.6783,-3.9836,76.62,14,96,15.1
408,Cape Canaveral,US,2022-01-30 19:45:10,28.4058,-80.6048,58.08,45,0,10.36
409,Ipixuna,BR,2022-01-30 19:45:10,-1.7625,-48.8043,87.75,95,99,2.35
410,Bandarbeyla,SO,2022-01-30 19:45:10,9.4942,50.8122,75.67,74,77,15.1
411,Nantucket,US,2022-01-30 19:45:11,41.2835,-70.0995,24.91,53,0,17.27
412,Odesskoye,RU,2022-01-30 19:45:11,54.2111,72.9651,12.06,94,100,9.57
413,Eshowe,ZA,2022-01-30 19:45:11,-28.8865,31.4699,63.84,89,100,3.78
414,Oranjemund,NA,2022-01-30 19:46:12,-28.55,16.4333,67.75,81,94,8.59
415,Tazovskiy,RU,2022-01-30 19:46:12,67.4667,78.7,-10.41,98,99,8.19
416,Kano,NG,2022-01-30 19:46:12,12.0001,8.5167,67.89,26,25,4.61
417,Lilongwe,MW,2022-01-30 19:44:29,-13.9669,33.7873,63.57,97,46,0.58
418,Sinnar,SD,2022-01-30 19:46:13,13.5691,33.5672,72.32,17,6,13.35
419,Nioro,GM,2022-01-30 19:46:13,13.35,-15.75,89.08,13,61,6.2
420,Dharchula,IN,2022-01-30 19:46:14,29.85,80.5333,46.26,50,1,7.11
421,Penzance,GB,2022-01-30 19:46:14,50.1186,-5.5371,51.01,82,54,23.62
422,Umm Lajj,SA,2022-01-30 19:46:14,25.0213,37.2685,65.55,59,100,10.07
423,Pokaran,IN,2022-01-30 19:46:15,26.9167,71.9167,64.65,28,0,5.61
424,Zheshart,RU,2022-01-30 19:46:15,62.0731,49.5733,0.64,99,69,3.38
425,Ampanihy,MG,2022-01-30 19:46:16,-24.7,44.75,70.79,71,84,10.02
426,Salamiyah,SY,2022-01-30 19:46:16,35.0113,37.0532,44.69,71,99,6.96
427,La Rioja,ES,2022-01-30 19:46:16,42.25,-2.5,40.32,58,0,5.79
428,Grand Gaube,MU,2022-01-30 19:46:17,-20.0064,57.6608,81.0,77,100,5.01
429,Saumur,FR,2022-01-30 19:46:17,47.3333,-0.25,46.89,81,71,6.8
430,Kilcullen,IE,2022-01-30 19:46:18,53.1303,-6.7444,45.3,87,100,19.17
431,Salalah,OM,2022-01-30 19:42:49,17.0151,54.0924,73.49,64,0,4.61
432,Grindavik,IS,2022-01-30 19:46:18,63.8424,-22.4338,26.55,86,75,32.21
433,Vryburg,ZA,2022-01-30 19:46:18,-26.9566,24.7284,65.17,88,100,6.46
434,Lowestoft,GB,2022-01-30 19:46:19,52.4752,1.7516,42.94,84,100,17.25
435,Matara,LK,2022-01-30 19:41:38,5.9485,80.5353,75.85,92,18,7.18
436,Kilindoni,TZ,2022-01-30 19:46:19,-7.9139,39.6668,80.44,80,92,10.74
437,Mahibadhoo,MV,2022-01-30 19:46:20,3.7833,72.9667,82.24,75,100,11.86
438,Husavik,IS,2022-01-30 19:46:20,66.0449,-17.3389,24.71,76,25,22.06
439,Hata,IN,2022-01-30 19:46:21,26.7461,83.7403,52.29,79,0,2.77
440,Bardiyah,LY,2022-01-30 19:46:21,31.7561,25.0865,56.8,74,97,30.91
441,Storforshei,NO,2022-01-30 19:46:21,66.4043,14.5233,22.78,92,75,4.61
442,Baie-Saint-Paul,CA,2022-01-30 19:46:22,47.4411,-70.4986,19.38,71,2,7.85
443,Chapada Dos Guimaraes,BR,2022-01-30 19:46:22,-15.4606,-55.7497,67.66,95,100,4.18
444,Chimoio,MZ,2022-01-30 19:46:22,-19.1164,33.4833,65.25,95,7,2.06
445,Kilrush,IE,2022-01-30 19:46:23,52.6397,-9.4833,46.15,76,98,22.32
446,Bakchar,RU,2022-01-30 19:46:23,57.0186,82.0711,4.15,97,89,5.23
447,Presidencia Roque Saenz Pena,AR,2022-01-30 19:46:23,-26.7852,-60.4388,102.02,10,0,5.59
448,Ludvika,SE,2022-01-30 19:46:24,60.1496,15.1878,30.04,63,4,11.54
449,Acajutla,SV,2022-01-30 19:46:24,13.5928,-89.8275,86.81,43,0,3.13
450,Ust-Kulom,RU,2022-01-30 19:46:25,61.6864,53.6902,-6.32,100,93,2.64
451,Noyabrsk,RU,2022-01-30 19:46:25,63.1994,75.4507,6.01,92,100,8.75
452,Ginir,ET,2022-01-30 19:46:26,7.1333,40.7,59.65,18,62,6.17
453,Caconda,AO,2022-01-30 19:46:26,-13.7333,15.0667,61.23,86,100,8.14
454,Bubaque,GW,2022-01-30 19:46:26,11.2833,-15.8333,78.17,68,14,16.75
455,Beyneu,KZ,2022-01-30 19:46:27,45.3167,55.2,33.1,78,100,15.08
456,Mangrol,IN,2022-01-30 19:45:12,21.1167,70.1167,67.08,61,0,10.33
457,Bereda,ES,2022-01-30 19:46:27,43.2686,-7.5406,44.87,99,11,3.29
458,Lebork,PL,2022-01-30 19:46:27,54.5392,17.7501,38.91,62,100,20.85
459,Sept-Iles,CA,2022-01-30 19:45:31,50.2001,-66.3821,9.12,64,75,8.99
460,Inhambane,MZ,2022-01-30 19:47:28,-23.865,35.3833,78.78,88,20,5.01
461,Karlivka,UA,2022-01-30 19:47:28,49.4567,35.1295,28.6,96,100,12.73
462,Saint-Joseph,RE,2022-01-30 19:47:28,-21.3667,55.6167,77.38,80,30,13.8
463,Teshie,GH,2022-01-30 19:47:29,5.5836,-0.1072,82.96,61,100,5.75
464,Bengkulu,ID,2022-01-30 19:47:29,-3.8004,102.2655,75.76,91,100,4.0
465,Saint-Michel-Des-Saints,CA,2022-01-30 19:47:30,46.6834,-73.9159,10.94,82,100,9.51
466,Kalmunai,LK,2022-01-30 19:47:30,7.4167,81.8167,76.51,88,43,5.61
467,Kulob,TJ,2022-01-30 19:47:30,37.9145,69.783,43.56,87,75,6.71
468,Geilo,NO,2022-01-30 19:47:31,60.5333,8.2076,15.46,95,100,4.5
469,Arona,ES,2022-01-30 19:47:31,28.0996,-16.681,59.52,65,9,5.99
470,Siirt,TR,2022-01-30 19:47:31,37.9326,41.9403,29.57,84,74,3.11
471,Abnub,EG,2022-01-30 19:47:32,27.2696,31.1511,53.82,45,4,6.87
472,Lluta,PE,2022-01-30 19:47:32,-16.0147,-72.0142,53.87,43,100,9.24
473,Camabatela,AO,2022-01-30 19:47:33,-8.1881,15.375,63.03,98,100,2.98
474,Shieli,KZ,2022-01-30 19:47:33,44.1667,66.75,25.59,85,34,6.73
475,Puerto Barrios,GT,2022-01-30 19:47:33,15.7167,-88.6,71.74,73,75,6.91
476,Kudahuvadhoo,MV,2022-01-30 19:47:34,2.6708,72.8944,81.77,75,83,10.71
477,Tabora,TZ,2022-01-30 19:47:34,-5.0167,32.8,66.02,92,100,6.73
478,Novokayakent,RU,2022-01-30 19:47:34,42.3937,47.9861,32.05,71,49,4.29
479,Coquimbo,CL,2022-01-30 19:47:35,-29.9533,-71.3436,69.53,68,20,13.8
480,Soyo,AO,2022-01-30 19:47:35,-6.1349,12.3689,79.27,86,100,7.23
481,Isla Mujeres,MX,2022-01-30 19:47:36,21.2311,-86.731,71.17,58,100,10.47
482,Chupa,RU,2022-01-30 19:47:36,66.27,33.0549,-7.1,100,100,3.09
483,Eyl,SO,2022-01-30 19:47:36,7.9803,49.8164,74.91,76,99,15.5
484,Senanga,ZM,2022-01-30 19:47:37,-16.1167,23.2667,64.11,96,100,3.42
485,Koryukivka,UA,2022-01-30 19:47:37,51.7688,32.2481,31.91,95,100,12.71
486,Bharatpur,IN,2022-01-30 19:47:38,27.2167,77.4833,54.14,51,0,2.3
487,Quetame,CO,2022-01-30 19:43:21,4.3323,-73.8614,78.06,47,44,5.35
488,Prieska,ZA,2022-01-30 19:47:38,-29.6641,22.7474,79.66,42,94,3.09
489,Kangaatsiaq,GL,2022-01-30 19:47:38,68.3065,-53.4641,5.41,89,100,8.48
490,Chuka,KE,2022-01-30 19:47:39,-0.3332,37.6459,63.39,71,100,4.0
491,Ostersund,SE,2022-01-30 19:47:34,63.1792,14.6357,25.25,80,0,11.5
492,Uusikaupunki,FI,2022-01-30 19:47:39,60.8004,21.4084,25.32,90,100,18.32
493,Asmara,ER,2022-01-30 19:47:39,15.3333,38.9333,53.01,84,73,4.45
494,Marzuq,YE,2022-01-30 19:47:40,14.4,46.4667,62.31,81,5,6.11
495,Narayangarh,IN,2022-01-30 19:47:40,30.4833,77.1333,51.42,63,0,2.28
496,Kjollefjord,NO,2022-01-30 19:47:40,70.9457,27.3465,32.05,64,71,21.79
497,Fagernes,NO,2022-01-30 19:47:41,60.9858,9.2324,9.68,97,100,3.38
498,Tessalit,ML,2022-01-30 19:47:41,20.1986,1.0114,72.99,14,15,10.54
499,Aurich,DE,2022-01-30 19:47:42,53.4667,7.4833,39.92,79,75,6.91
500,Kabwe,ZM,2022-01-30 19:47:06,-14.4469,28.4464,63.75,97,100,3.76
501,Leh,IN,2022-01-30 19:47:42,34.1667,77.5833,9.12,92,100,1.59
502,Baykalovo,RU,2022-01-30 19:47:43,57.3981,63.7684,10.18,95,100,3.4
503,Stornoway,GB,2022-01-30 19:47:43,58.2093,-6.3865,39.16,92,75,13.0
504,Jumla,NP,2022-01-30 19:47:43,29.2747,82.1838,35.96,46,0,4.56
505,Shenkursk,RU,2022-01-30 19:47:44,62.1091,42.896,2.77,98,92,3.6
506,Irbil,IQ,2022-01-30 19:47:44,36.1926,44.0106,37.22,100,7,3.44
507,Washington,US,2022-01-30 19:48:44,47.5001,-120.5015,28.78,90,100,3.74
508,Mitsamiouli,KM,2022-01-30 19:48:45,-11.3847,43.2844,80.78,74,7,3.4
509,Mporokoso,ZM,2022-01-30 19:48:45,-9.3727,30.125,60.55,98,100,1.32
510,Ritchie,ZA,2022-01-30 19:48:45,-29.038,24.6028,69.01,74,100,23.09
511,Mocuba,MZ,2022-01-30 19:48:46,-16.8392,36.9856,71.62,98,10,2.51
512,Copiapo,CL,2022-01-30 19:48:46,-27.3667,-70.3333,71.29,43,0,10.27
513,Turinsk,RU,2022-01-30 19:48:46,58.0458,63.696,8.64,97,100,2.66
514,Chivay,PE,2022-01-30 19:48:47,-15.6383,-71.6011,54.55,59,100,8.77
515,Marsa Matruh,EG,2022-01-30 19:48:47,31.3525,27.2453,52.0,82,40,14.97
516,Beni,CD,2022-01-30 19:48:47,0.5,29.4667,71.4,41,94,2.13
517,Salta,AR,2022-01-30 19:48:48,-24.7859,-65.4117,82.99,49,40,4.0
518,Sembe,CG,2022-01-30 19:48:48,1.6481,14.5806,75.94,26,100,1.21
519,Selma,US,2022-01-30 19:48:49,36.5708,-119.6121,62.02,61,0,2.82
520,Sinop,TR,2022-01-30 19:48:49,41.7711,34.8709,28.76,83,100,11.59
521,Uhlove,UA,2022-01-30 19:48:49,44.8215,33.6045,39.06,92,100,16.2
522,Kathmandu,NP,2022-01-30 19:48:50,27.7167,85.3167,44.82,93,40,0.0
523,Jamame,SO,2022-01-30 19:48:50,0.0722,42.7506,76.53,76,80,12.21
524,Santa Isabel Do Rio Negro,BR,2022-01-30 19:48:50,-0.4139,-65.0192,86.11,62,100,4.0
525,San Giovanni In Fiore,IT,2022-01-30 19:48:51,39.2633,16.6996,39.67,84,27,5.93
526,Thinadhoo,MV,2022-01-30 19:48:51,0.5333,72.9333,81.68,74,94,10.16
527,Digby,CA,2022-01-30 19:48:51,44.6169,-65.7655,24.31,78,100,16.75
528,Westport,US,2022-01-30 19:48:52,41.1415,-73.3579,27.9,42,0,1.01
529,Camopi,GF,2022-01-30 19:48:52,3.1655,-52.3158,78.42,88,39,3.91
530,Menongue,AO,2022-01-30 19:48:52,-14.6585,17.691,64.49,75,100,5.64
531,Minab,IR,2022-01-30 19:48:53,27.1467,57.0801,62.92,88,0,0.0
532,Ler,SS,2022-01-30 19:48:53,8.3018,30.1418,77.95,21,95,5.32
533,Maputo,MZ,2022-01-30 19:45:34,-25.9653,32.5892,75.22,92,40,2.3
534,Pervomayskoye,RU,2022-01-30 19:48:53,43.919,46.7102,35.02,88,89,6.29
535,Karasuk,RU,2022-01-30 19:48:54,53.7377,78.0403,18.28,96,98,8.63
536,Nyagan,RU,2022-01-30 19:48:54,62.1406,65.3936,-9.58,100,100,1.68
537,Barraute,CA,2022-01-30 19:45:55,48.4335,-77.6328,10.18,83,100,8.59
538,Boa Vista,BR,2022-01-30 19:48:55,2.8197,-60.6733,91.38,38,75,14.97
539,Beaupre,CA,2022-01-30 19:48:55,47.0443,-70.8953,17.94,64,65,11.01
540,Ballina,AU,2022-01-30 19:48:55,-28.8667,153.5667,71.78,100,75,5.75
541,Penalva,BR,2022-01-30 19:48:56,-3.2942,-45.1736,78.48,88,42,4.94
542,Tabou,CI,2022-01-30 19:48:56,4.423,-7.3528,80.22,84,43,7.38
543,Severnyy,RU,2022-01-30 19:48:56,50.677,36.5532,30.24,93,100,8.95
544,Opuwo,NA,2022-01-30 19:48:57,-18.0607,13.84,68.85,46,81,14.41
545,Miguel Calmon,BR,2022-01-30 19:48:57,-11.4289,-40.595,81.5,56,85,4.34
546,Tyukhtet,RU,2022-01-30 19:48:57,56.5389,89.3011,-5.31,95,43,4.83
547,Pergine Valsugana,IT,2022-01-30 19:48:58,46.065,11.238,47.17,50,0,9.22
548,Nawa,IN,2022-01-30 19:48:58,27.0167,75.0,59.29,38,0,5.14
549,Douglas,US,2022-01-30 19:46:15,41.3,-96.167,39.97,56,0,1.99
550,Kapoeta,SS,2022-01-30 19:48:58,4.7717,33.5903,85.35,20,46,10.49
551,Schwedt,DE,2022-01-30 19:48:59,53.0596,14.2815,41.81,75,6,17.81
552,Kjopsvik,NO,2022-01-30 19:49:59,68.097,16.3742,25.18,92,96,8.23
553,Khromtau,KZ,2022-01-30 19:49:59,50.2503,58.4347,22.75,95,100,17.9
554,Vestmanna,FO,2022-01-30 19:50:00,62.1564,-7.1664,32.92,93,100,17.27
555,Daule,EC,2022-01-30 19:50:00,-1.865,-79.9792,78.98,89,100,5.75
556,Abomey-Calavi,BJ,2022-01-30 19:46:29,6.4485,2.3557,84.06,37,98,4.61
557,Bhilwara,IN,2022-01-30 19:50:01,25.35,74.6333,58.48,40,0,6.08
558,Sinazongwe,ZM,2022-01-30 19:50:01,-17.2614,27.4618,73.2,88,98,6.22
559,Edd,ER,2022-01-30 19:50:02,13.9297,41.6925,80.24,59,20,17.52
560,Marquette,US,2022-01-30 19:50:02,46.5333,-87.6335,20.77,79,100,7.07
561,Goundam,ML,2022-01-30 19:50:02,16.4145,-3.6708,79.18,11,99,11.86
562,Dudinka,RU,2022-01-30 19:50:03,69.4058,86.1778,-14.31,99,91,8.32
563,Puttur,IN,2022-01-30 19:45:55,12.7667,75.2167,78.91,87,0,1.28
564,Mehran,IR,2022-01-30 19:50:04,33.1222,46.1646,45.88,48,0,7.65
565,Zhob,PK,2022-01-30 19:50:04,31.3411,69.4481,50.0,45,0,6.11
566,Temozon,MX,2022-01-30 19:50:05,20.8,-88.2167,75.87,40,46,5.23
567,Gwanda,ZW,2022-01-30 19:50:05,-20.9333,29.0,69.62,75,50,8.05
568,Xapuri,BR,2022-01-30 19:50:05,-10.6517,-68.5044,73.89,98,100,1.68
569,Dalbandin,PK,2022-01-30 19:50:06,28.8947,64.4101,57.07,38,0,6.69
570,Keta,GH,2022-01-30 19:50:06,5.9179,0.9879,84.42,59,100,8.59
571,Fort Beaufort,ZA,2022-01-30 19:50:06,-32.7748,26.6338,68.22,92,84,1.07
